datadatetime,venuename,typeofspace,current,expected
2020-04-04 03:00:00,Huntington State Beach,beach,0,0
2020-04-04 04:00:00,Huntington State Beach,beach,0,0
2020-04-04 05:00:00,Huntington State Beach,beach,0,0
2020-04-04 06:00:00,Huntington State Beach,beach,5,5
2020-04-04 07:00:00,Huntington State Beach,beach,12,18
2020-04-04 08:00:00,Huntington State Beach,beach,20,44
2020-04-04 09:00:00,Huntington State Beach,beach,28,77
2020-04-04 10:00:00,Huntington State Beach,beach,22,98
2020-04-04 11:00:00,Huntington State Beach,beach,14,98
2020-04-04 12:00:00,Huntington State Beach,beach,17,92
2020-04-04 13:00:00,Huntington State Beach,beach,26,92
2020-04-04 14:00:00,Huntington State Beach,beach,36,95
2020-04-04 15:00:00,Huntington State Beach,beach,38,95
2020-04-04 16:00:00,Huntington State Beach,beach,25,86
2020-04-04 17:00:00,Huntington State Beach,beach,23,70
2020-04-04 18:00:00,Huntington State Beach,beach,18,52
2020-04-04 19:00:00,Huntington State Beach,beach,10,35
2020-04-04 20:00:00,Huntington State Beach,beach,2,20
2020-04-04 21:00:00,Huntington State Beach,beach,0,11
2020-04-04 22:00:00,Huntington State Beach,beach,0,0
2020-04-04 23:00:00,Huntington State Beach,beach,0,0
2020-04-05 00:00:00,Huntington State Beach,beach,0,0
2020-04-05 01:00:00,Huntington State Beach,beach,0,0
2020-04-05 02:00:00,Huntington State Beach,beach,0,0
2020-04-05 03:00:00,Huntington State Beach,beach,0,0
2020-04-05 04:00:00,Huntington State Beach,beach,0,0
2020-04-05 05:00:00,Huntington State Beach,beach,0,0
2020-04-05 06:00:00,Huntington State Beach,beach,13,21
2020-04-05 07:00:00,Huntington State Beach,beach,12,40
2020-04-05 08:00:00,Huntington State Beach,beach,9,51
2020-04-05 09:00:00,Huntington State Beach,beach,13,62
2020-04-05 10:00:00,Huntington State Beach,beach,18,80
2020-04-05 11:00:00,Huntington State Beach,beach,20,95
2020-04-05 13:00:00,Huntington State Beach,beach,7,94
2020-04-05 14:00:00,Huntington State Beach,beach,6,82
2020-04-05 15:00:00,Huntington State Beach,beach,5,66
2020-04-05 16:00:00,Huntington State Beach,beach,6,50
2020-04-05 17:00:00,Huntington State Beach,beach,15,34
2020-04-05 18:00:00,Huntington State Beach,beach,13,22
2020-04-05 19:00:00,Huntington State Beach,beach,7,12
2020-04-05 20:00:00,Huntington State Beach,beach,5,6
2020-04-05 21:00:00,Huntington State Beach,beach,1,2
2020-04-05 22:00:00,Huntington State Beach,beach,0,0
2020-04-05 23:00:00,Huntington State Beach,beach,0,0
2020-04-06 00:00:00,Huntington State Beach,beach,0,0
2020-04-06 01:00:00,Huntington State Beach,beach,0,0
2020-04-06 02:00:00,Huntington State Beach,beach,0,0
2020-04-06 03:00:00,Huntington State Beach,beach,0,0
2020-04-06 04:00:00,Huntington State Beach,beach,0,0
2020-04-06 05:00:00,Huntington State Beach,beach,0,0
2020-04-06 06:00:00,Huntington State Beach,beach,4,5
2020-04-06 07:00:00,Huntington State Beach,beach,4,11
2020-04-06 08:00:00,Huntington State Beach,beach,6,16
2020-04-06 09:00:00,Huntington State Beach,beach,4,20
2020-04-06 10:00:00,Huntington State Beach,beach,3,21
2020-04-06 11:00:00,Huntington State Beach,beach,4,20
2020-04-06 12:00:00,Huntington State Beach,beach,6,21
2020-04-06 13:00:00,Huntington State Beach,beach,6,22
2020-04-06 14:00:00,Huntington State Beach,beach,6,22
2020-04-06 15:00:00,Huntington State Beach,beach,5,22
2020-04-06 16:00:00,Huntington State Beach,beach,3,20
2020-04-06 17:00:00,Huntington State Beach,beach,4,17
2020-04-06 18:00:00,Huntington State Beach,beach,5,14
2020-04-06 19:00:00,Huntington State Beach,beach,7,10
2020-04-06 20:00:00,Huntington State Beach,beach,5,7
2020-04-06 21:00:00,Huntington State Beach,beach,4,3
2020-04-06 22:00:00,Huntington State Beach,beach,0,0
2020-04-06 23:00:00,Huntington State Beach,beach,0,0
2020-04-07 00:00:00,Huntington State Beach,beach,0,0
2020-04-07 01:00:00,Huntington State Beach,beach,0,0
2020-04-07 02:00:00,Huntington State Beach,beach,0,0
2020-04-07 03:00:00,Huntington State Beach,beach,0,0
2020-04-07 04:00:00,Huntington State Beach,beach,0,0
2020-04-07 05:00:00,Huntington State Beach,beach,0,0
2020-04-07 06:00:00,Huntington State Beach,beach,6,8
2020-04-07 07:00:00,Huntington State Beach,beach,5,13
2020-04-07 08:00:00,Huntington State Beach,beach,7,12
2020-04-07 09:00:00,Huntington State Beach,beach,10,14
2020-04-07 10:00:00,Huntington State Beach,beach,0,18
2020-04-07 11:00:00,Huntington State Beach,beach,11,21
2020-04-07 12:00:00,Huntington State Beach,beach,8,20
2020-04-07 13:00:00,Huntington State Beach,beach,7,19
2020-04-07 14:00:00,Huntington State Beach,beach,8,19
2020-04-07 15:00:00,Huntington State Beach,beach,6,19
2020-04-07 16:00:00,Huntington State Beach,beach,3,18
2020-04-07 17:00:00,Huntington State Beach,beach,5,15
2020-03-21 20:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-21 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-21 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-21 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 09:00:00,Costco Marina Del Rey,shopping,54,42
2020-03-22 10:00:00,Costco Marina Del Rey,shopping,57,63
2020-03-22 11:00:00,Costco Marina Del Rey,shopping,59,83
2020-03-22 12:00:00,Costco Marina Del Rey,shopping,50,95
2020-03-22 13:00:00,Costco Marina Del Rey,shopping,41,97
2020-03-22 14:00:00,Costco Marina Del Rey,shopping,45,97
2020-03-22 15:00:00,Costco Marina Del Rey,shopping,44,100
2020-03-22 16:00:00,Costco Marina Del Rey,shopping,42,96
2020-03-22 17:00:00,Costco Marina Del Rey,shopping,25,72
2020-03-22 18:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 19:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 20:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-22 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 09:00:00,Costco Marina Del Rey,shopping,38,30
2020-03-23 10:00:00,Costco Marina Del Rey,shopping,36,46
2020-03-23 11:00:00,Costco Marina Del Rey,shopping,45,63
2020-03-23 12:00:00,Costco Marina Del Rey,shopping,51,75
2020-03-23 13:00:00,Costco Marina Del Rey,shopping,43,79
2020-03-23 14:00:00,Costco Marina Del Rey,shopping,35,74
2020-03-23 15:00:00,Costco Marina Del Rey,shopping,33,65
2020-03-23 16:00:00,Costco Marina Del Rey,shopping,32,61
2020-03-23 17:00:00,Costco Marina Del Rey,shopping,38,65
2020-03-23 18:00:00,Costco Marina Del Rey,shopping,35,67
2020-03-23 19:00:00,Costco Marina Del Rey,shopping,24,54
2020-03-23 20:00:00,Costco Marina Del Rey,shopping,9,31
2020-03-23 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-23 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 09:00:00,Costco Marina Del Rey,shopping,66,30
2020-03-24 10:00:00,Costco Marina Del Rey,shopping,55,44
2020-03-24 11:00:00,Costco Marina Del Rey,shopping,51,58
2020-03-24 12:00:00,Costco Marina Del Rey,shopping,49,67
2020-03-24 13:00:00,Costco Marina Del Rey,shopping,43,70
2020-03-24 14:00:00,Costco Marina Del Rey,shopping,39,65
2020-03-24 15:00:00,Costco Marina Del Rey,shopping,35,57
2020-03-24 16:00:00,Costco Marina Del Rey,shopping,34,51
2020-03-24 17:00:00,Costco Marina Del Rey,shopping,33,49
2020-03-24 18:00:00,Costco Marina Del Rey,shopping,30,47
2020-03-24 19:00:00,Costco Marina Del Rey,shopping,19,38
2020-03-24 20:00:00,Costco Marina Del Rey,shopping,13,24
2020-03-24 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-24 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 09:00:00,Costco Marina Del Rey,shopping,30,22
2020-03-25 10:00:00,Costco Marina Del Rey,shopping,33,33
2020-03-25 11:00:00,Costco Marina Del Rey,shopping,44,44
2020-03-25 12:00:00,Costco Marina Del Rey,shopping,44,53
2020-03-25 13:00:00,Costco Marina Del Rey,shopping,40,56
2020-03-25 14:00:00,Costco Marina Del Rey,shopping,39,54
2020-03-25 15:00:00,Costco Marina Del Rey,shopping,32,47
2020-03-25 16:00:00,Costco Marina Del Rey,shopping,30,40
2020-03-25 17:00:00,Costco Marina Del Rey,shopping,37,40
2020-03-25 18:00:00,Costco Marina Del Rey,shopping,40,45
2020-03-25 19:00:00,Costco Marina Del Rey,shopping,28,41
2020-03-25 20:00:00,Costco Marina Del Rey,shopping,18,23
2020-03-25 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-25 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 09:00:00,Costco Marina Del Rey,shopping,57,29
2020-03-26 10:00:00,Costco Marina Del Rey,shopping,45,44
2020-03-26 11:00:00,Costco Marina Del Rey,shopping,43,58
2020-03-26 12:00:00,Costco Marina Del Rey,shopping,45,68
2020-03-26 13:00:00,Costco Marina Del Rey,shopping,46,70
2020-03-26 14:00:00,Costco Marina Del Rey,shopping,41,65
2020-03-26 15:00:00,Costco Marina Del Rey,shopping,37,55
2020-03-26 16:00:00,Costco Marina Del Rey,shopping,33,51
2020-03-26 17:00:00,Costco Marina Del Rey,shopping,34,56
2020-03-26 18:00:00,Costco Marina Del Rey,shopping,33,62
2020-03-26 19:00:00,Costco Marina Del Rey,shopping,25,54
2020-03-26 20:00:00,Costco Marina Del Rey,shopping,11,32
2020-03-26 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-26 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 09:00:00,Costco Marina Del Rey,shopping,45,33
2020-03-27 10:00:00,Costco Marina Del Rey,shopping,40,47
2020-03-27 11:00:00,Costco Marina Del Rey,shopping,47,61
2020-03-27 12:00:00,Costco Marina Del Rey,shopping,49,70
2020-03-27 13:00:00,Costco Marina Del Rey,shopping,48,73
2020-03-27 14:00:00,Costco Marina Del Rey,shopping,43,69
2020-03-27 15:00:00,Costco Marina Del Rey,shopping,39,62
2020-03-27 16:00:00,Costco Marina Del Rey,shopping,35,56
2020-03-27 17:00:00,Costco Marina Del Rey,shopping,41,60
2020-03-27 18:00:00,Costco Marina Del Rey,shopping,43,66
2020-03-27 19:00:00,Costco Marina Del Rey,shopping,32,59
2020-03-27 20:00:00,Costco Marina Del Rey,shopping,17,35
2020-03-27 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-27 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 09:00:00,Costco Marina Del Rey,shopping,43,39
2020-03-28 10:00:00,Costco Marina Del Rey,shopping,44,58
2020-03-28 11:00:00,Costco Marina Del Rey,shopping,51,76
2020-03-28 12:00:00,Costco Marina Del Rey,shopping,45,87
2020-03-28 13:00:00,Costco Marina Del Rey,shopping,40,90
2020-03-28 14:00:00,Costco Marina Del Rey,shopping,40,88
2020-03-28 15:00:00,Costco Marina Del Rey,shopping,41,92
2020-03-28 16:00:00,Costco Marina Del Rey,shopping,39,97
2020-03-28 17:00:00,Costco Marina Del Rey,shopping,28,82
2020-03-28 18:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 19:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 20:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-28 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 09:00:00,Costco Marina Del Rey,shopping,41,42
2020-03-29 10:00:00,Costco Marina Del Rey,shopping,39,63
2020-03-29 11:00:00,Costco Marina Del Rey,shopping,43,83
2020-03-29 12:00:00,Costco Marina Del Rey,shopping,41,95
2020-03-29 13:00:00,Costco Marina Del Rey,shopping,37,97
2020-03-29 14:00:00,Costco Marina Del Rey,shopping,39,97
2020-03-29 15:00:00,Costco Marina Del Rey,shopping,42,100
2020-03-29 16:00:00,Costco Marina Del Rey,shopping,40,96
2020-03-29 17:00:00,Costco Marina Del Rey,shopping,27,72
2020-03-29 18:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 19:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 20:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-29 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 09:00:00,Costco Marina Del Rey,shopping,39,0
2020-03-30 10:00:00,Costco Marina Del Rey,shopping,40,46
2020-03-30 11:00:00,Costco Marina Del Rey,shopping,46,63
2020-03-30 12:00:00,Costco Marina Del Rey,shopping,50,75
2020-03-30 14:00:00,Costco Marina Del Rey,shopping,45,74
2020-03-30 15:00:00,Costco Marina Del Rey,shopping,40,65
2020-03-30 16:00:00,Costco Marina Del Rey,shopping,39,61
2020-03-30 17:00:00,Costco Marina Del Rey,shopping,39,65
2020-03-30 18:00:00,Costco Marina Del Rey,shopping,37,67
2020-03-30 19:00:00,Costco Marina Del Rey,shopping,22,0
2020-03-30 20:00:00,Costco Marina Del Rey,shopping,1,0
2020-03-30 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-30 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 09:00:00,Costco Marina Del Rey,shopping,56,0
2020-03-31 10:00:00,Costco Marina Del Rey,shopping,43,44
2020-03-31 11:00:00,Costco Marina Del Rey,shopping,40,58
2020-03-31 12:00:00,Costco Marina Del Rey,shopping,40,67
2020-03-31 13:00:00,Costco Marina Del Rey,shopping,37,70
2020-03-31 14:00:00,Costco Marina Del Rey,shopping,35,65
2020-03-31 15:00:00,Costco Marina Del Rey,shopping,36,57
2020-03-31 16:00:00,Costco Marina Del Rey,shopping,33,51
2020-03-31 17:00:00,Costco Marina Del Rey,shopping,30,49
2020-03-31 18:00:00,Costco Marina Del Rey,shopping,29,47
2020-03-31 19:00:00,Costco Marina Del Rey,shopping,19,0
2020-03-31 20:00:00,Costco Marina Del Rey,shopping,2,0
2020-03-31 21:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 22:00:00,Costco Marina Del Rey,shopping,0,0
2020-03-31 23:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 00:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 01:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 02:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 03:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 04:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 05:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 06:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 07:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 08:00:00,Costco Marina Del Rey,shopping,0,0
2020-04-01 09:00:00,Costco Marina Del Rey,shopping,39,0
2020-04-01 10:00:00,Costco Marina Del Rey,shopping,33,33
2020-04-01 11:00:00,Costco Marina Del Rey,shopping,35,44
2020-04-01 12:00:00,Costco Marina Del Rey,shopping,37,53
2020-04-01 13:00:00,Costco Marina Del Rey,shopping,34,56
2020-04-01 14:00:00,Costco Marina Del Rey,shopping,32,54
2020-04-01 15:00:00,Costco Marina Del Rey,shopping,29,47
2020-04-01 16:00:00,Costco Marina Del Rey,shopping,30,40
2020-04-01 17:00:00,Costco Marina Del Rey,shopping,34,40
2020-04-01 18:00:00,Costco Marina Del Rey,shopping,35,45
